index_x,Date,log_return,index_y,Spread,index,volume
394,2022-07-28,0.005318455839307709,394,0.2641281534847197,394,6324800
395,2022-07-29,0.016143921362845953,395,0.5815316990225894,395,8597700
396,2022-08-01,-0.0024942909140433095,396,0.16255408145329275,396,5439200
397,2022-08-02,-0.006681776141059815,397,0.1266514481833174,397,7684700
398,2022-08-03,0.018033520569929885,398,0.232401068324338,398,7043600
399,2022-08-04,0.003638259420024699,399,1.1144591923494394,399,5722600
400,2022-08-05,0.00898013676846454,400,1.7216149375232876,400,6219300
401,2022-08-08,-0.0011616924683013432,401,0.935297861077545,401,5719700
402,2022-08-09,0.003828554270148802,402,0.5351414462821614,402,4920100
403,2022-08-10,0.02887503067308152,403,1.569828167201455,403,7271700
404,2022-08-11,0.014629749848128138,404,1.5193681857816108,404,8808100
405,2022-08-12,0.016056725798824636,405,0.9653766915043983,405,6259000
406,2022-08-15,0.003919789212676901,406,0.1489035613372465,406,7348900
407,2022-08-16,-0.002175772749398639,407,1.3790339887133758,407,5953800
408,2022-08-17,-0.005131869377084832,408,0.9518677233732805,408,5499000
409,2022-08-18,0.004151249997012597,409,0.7772134204171738,409,4664800
410,2022-08-19,-0.018928717115122236,410,0.46985332940778085,410,6264100
411,2022-08-22,-0.017370336911689523,411,0.13780646596729734,411,6452800
412,2022-08-23,-0.0018103199194037217,412,0.2226436191355053,412,7487700
413,2022-08-24,0.0033916982177681562,413,0.091195904597727,413,5262400
414,2022-08-25,0.014677370338590227,414,0.08764745775482001,414,4943300
415,2022-08-26,-0.03508741644735956,415,2.167089411468449,415,7911500
416,2022-08-29,-0.016961362917608327,416,1.9810934791726351,416,7505300
417,2022-08-30,-0.010837639066597198,417,0.7932720115428089,417,8849400
418,2022-08-31,0.009313370099954416,418,0.1385203433991803,418,9223100
419,2022-09-01,0.0110859056064413,419,0.820508966759558,419,7830800
420,2022-09-02,0.002665625468299178,420,0.26083028105242295,420,9974400
421,2022-09-06,-0.0148082258380659,421,0.2673107992536185,421,10689300
422,2022-09-07,0.02011816650093925,422,0.5037584960188721,422,7592700
423,2022-09-08,0.018026749460953263,423,0.3314227476253261,423,8446700
424,2022-09-09,0.011467204176300573,424,1.8542335577559557,424,5976200
425,2022-09-12,0.0076833788045538205,425,0.2832938664556829,425,8030800
426,2022-09-13,-0.034992265303600764,426,0.9829554247224384,426,7890700
427,2022-09-14,0.0014922490390462618,427,0.11786590704086522,427,8341100
428,2022-09-15,0.012312077734464038,428,0.19172533682826923,428,8883100
429,2022-09-16,-0.00944855136192051,429,0.04395962170474612,429,20988900
430,2022-09-19,0.014646880117848565,430,0.6355695219382342,430,6011500
431,2022-09-20,-0.017395683360451327,431,0.6919995784671705,431,8092300
432,2022-09-21,-0.009565060726579758,432,0.5887523099683554,432,9707800
433,2022-09-22,-0.01858294569431002,433,0.1705690361033267,433,8376300
434,2022-09-23,-0.03921592870525596,434,0.39594230310865086,434,9990500
435,2022-09-26,-0.021703585877753662,435,0.5005959188974377,435,8496000
436,2022-09-27,-0.0035166925169926476,436,0.09818305203900159,436,6855400
437,2022-09-28,0.024729409386197627,437,0.28562588840985986,437,6693500
438,2022-09-29,-0.01995976002817355,438,0.1717861481951593,438,5892700
439,2022-09-30,-0.010700655505733552,439,0.28028438125444866,439,8090900
440,2022-10-03,0.01719090107897529,440,0.30017623869821747,440,8169200
441,2022-10-04,0.043694251881757344,441,0.11130425126033235,441,7875000
442,2022-10-05,-0.01029456782400831,442,0.5535986972709562,442,5956500
443,2022-10-06,-0.021896058714993605,443,0.13271058339261738,443,6434800
444,2022-10-07,-0.02970759260712022,444,0.37811465856373616,444,7180900
445,2022-10-10,-0.006609870639270518,445,0.45594814613141293,445,5418000
446,2022-10-11,-0.0181460950937672,446,0.0013243218711830205,446,6271100
447,2022-10-12,-0.005208365027228553,447,0.4718060006244527,447,6411600
448,2022-10-13,0.03489324297773977,448,2.4465433073210363,448,11811500
449,2022-10-14,-0.052010124470355766,449,0.32530342318296046,449,13658500
450,2022-10-17,0.02414176953398473,450,1.6196863929062442,450,11412400
451,2022-10-18,0.029380105601799704,451,0.23580661616088314,451,9767800
452,2022-10-19,-0.022919300030117256,452,0.034478312072337515,452,7429600
453,2022-10-20,-0.013485693613051209,453,0.18528794218010977,453,7638100
454,2022-10-21,0.03363175077634225,454,0.6316590129353616,454,8149000
455,2022-10-24,0.00264732688431513,455,0.5892400628457675,455,8143300
456,2022-10-25,0.0135052923585047,456,0.4068629012267439,456,8173600
457,2022-10-26,0.00495604423564743,457,0.7199331863323392,457,7733400
458,2022-10-27,-0.002722788964235088,458,0.4876608321349014,458,6466400
459,2022-10-28,0.018783914199493334,459,0.8098902669305944,459,7816100
460,2022-10-31,-0.0006083466571639078,460,1.0755866431307588,460,9087400
461,2022-11-01,0.018687662499222532,461,1.0989454332600785,461,8195600
462,2022-11-02,0.0077340085729656685,462,2.398293936455727,462,10907500
463,2022-11-03,-0.008929161957134744,463,0.8941201466318145,463,6447200
464,2022-11-04,0.014602214922570958,464,0.37657713242419866,464,6929700
465,2022-11-07,0.008449777166592527,465,1.1071737921240625,465,4599600
466,2022-11-08,-0.0033948047601026006,466,1.0599949222192748,466,4850300
467,2022-11-09,-0.02169233256552581,467,0.47341573255638986,467,5200800
468,2022-11-10,0.06213907082681832,468,0.18843910940781564,468,10013900
469,2022-11-11,0.022052299216724722,469,0.12050331803157004,469,9119100
470,2022-11-14,-0.010742683082757455,470,1.0918143503189008,470,4873400
471,2022-11-15,0.007653550207147168,471,0.936429945290933,471,7336100
472,2022-11-16,-0.00754218644392572,472,1.1373899084978643,472,4368600
473,2022-11-17,-0.009733284458799275,473,0.2981383727300111,473,4967300
474,2022-11-18,0.0028066255702761055,474,0.17462010298173497,474,5450700
475,2022-11-21,-0.0013461424290932872,475,0.9434232946705371,475,4667100
476,2022-11-22,0.006601381599692625,476,0.4566003003241777,476,3804100
477,2022-11-23,0.0028953487758746287,477,0.2710715032582032,477,4961400
478,2022-11-25,0.010838453096660946,478,1.4621767737321052,478,2450100
479,2022-11-28,-0.011283352621241334,479,0.2825325890118949,479,6147700
480,2022-11-29,0.0131515675040199,480,0.577811103489875,480,5307100
481,2022-11-30,0.02161363361928229,481,1.5854134298741458,481,10520600
482,2022-12-01,-0.0007524017653712218,482,2.1422494695967855,482,7310400
483,2022-12-02,-0.009724566459626879,483,0.4497925391906741,483,5197800
484,2022-12-05,-0.02517862619489587,484,1.712848356954133,484,8272500
485,2022-12-06,-0.025943203539721044,485,0.537535984620027,485,10424700
486,2022-12-07,-0.0026317694202546396,486,1.8689440227141407,486,7066700
487,2022-12-08,0.01602584337701596,487,0.599246958998033,487,6141400
488,2022-12-09,0.008756216287445301,488,0.5337647287937015,488,6488300
489,2022-12-12,0.01827396207817933,489,1.574842708141843,489,7496200
490,2022-12-13,0.017298982462319173,490,0.05705300383525256,490,10330500
491,2022-12-14,-0.024126481037836996,491,0.13940181052689488,491,7704600
492,2022-12-15,-0.03040224133915684,492,0.3554721086999303,492,8795200
493,2022-12-16,-0.010649975233205036,493,1.541085015101582,493,17262000
494,2022-12-19,-0.015196598123103864,494,1.410972835432704,494,5129600
495,2022-12-20,-0.0045691529824434755,495,0.9264908071192582,495,5206800
496,2022-12-21,0.01988089686100978,496,0.20071997814728887,496,5422400
497,2022-12-22,-0.005772354796601736,497,0.4497025813913426,497,5635200
498,2022-12-23,-0.003014869296260433,498,0.7836492305433816,498,3316100
499,2022-12-27,-0.012268694672797944,499,0.2948917951214656,499,7064700
500,2022-12-28,-0.007078822457297874,500,0.39858806083637743,500,3714900
501,2022-12-29,0.009192743503031266,501,0.23091463951582755,501,3461700
502,2022-12-30,-0.002584298722457146,502,0.010445487955517524,502,4455600
